sample	transcript	n	mean	sigma	prop	min	conv	synthrate	synthrate_norm
mmu_dRNA_3T3_mion_1	ENSMUST00000112865	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112866	16	1337.9175234688	385.185878210268	0.493989560716139	164	1	0.000831611926379451	0.000831611926379451
mmu_dRNA_3T3_mion_1	ENSMUST00000112868	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112871	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112874	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112880	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112881	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112884	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112885	10	2208.27367795457	982.474413901582	0.564744521608038	493	1	0.000756439776134849	0.000756439776134849
mmu_dRNA_3T3_mion_1	ENSMUST00000112886	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112887	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112888	11	2144.79033651439	1295.57452533463	0.619310579342307	371	1	0.000917139516942511	0.000917139516942511
mmu_dRNA_3T3_mion_1	ENSMUST00000112889	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112890	122	656.504391332003	75.6803768318281	0.316933870422856	217	1	0.00105570525802791	0.00105570525802791
mmu_dRNA_3T3_mion_1	ENSMUST00000112893	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112896	14	1731.61722528025	651.015412769086	0.572905346355694	355	1	0.000974418544673333	0.000974418544673333
mmu_dRNA_3T3_mion_1	ENSMUST00000112898	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112900	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112901	129	568.053689755705	24.9827151894658	0.364859438773063	178	1	0.00147275785180282	0.00147275785180282
mmu_dRNA_3T3_mion_1	ENSMUST00000112902	20	1292.13730665255	772.874923135076	0.598566812399465	236	1	0.00141181884939558	0.00141181884939558
mmu_dRNA_3T3_mion_1	ENSMUST00000112903	24	1685.82094061993	849.16050227053	0.552670049327875	367	1	0.000936811294779823	0.000936811294779823
mmu_dRNA_3T3_mion_1	ENSMUST00000112904	19	2273.3855634739	1186.59967032452	0.559293693874312	234	1	0.000622287843451793	0.000622287843451793
mmu_dRNA_3T3_mion_1	ENSMUST00000112907	26	1851.67744332754	981.512744331045	0.562798775839728	227	1	0.000792327307216843	0.000792327307216843
mmu_dRNA_3T3_mion_1	ENSMUST00000112913	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112914	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112916	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112920	42	2082.57754697652	1169.69615607685	0.56891657619639	396	1	0.000782493880575785	0.000782493880575785
mmu_dRNA_3T3_mion_1	ENSMUST00000112925	11	2044.27830785511	930.247438199568	0.558346382691713	288	1	0.000719827737825867	0.000719827737825867
mmu_dRNA_3T3_mion_1	ENSMUST00000112930	15	2171.61244531565	917.961009892332	0.554987428969132	393	1	0.000701180031813188	0.000701180031813188
mmu_dRNA_3T3_mion_1	ENSMUST00000112931	78	1680.1575975918	1034.41272512136	0.583923525803431	228	1	0.000966427013886086	0.000966427013886086
mmu_dRNA_3T3_mion_1	ENSMUST00000112932	11	1037.30867441891	426.595725921438	0.555468223350359	225	1	0.00153827972902459	0.00153827972902459
mmu_dRNA_3T3_mion_1	ENSMUST00000112933	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112934	57	1818.71153861974	975.072417362962	0.556410804998824	178	1	0.000764508579683934	0.000764508579683934
mmu_dRNA_3T3_mion_1	ENSMUST00000112935	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112936	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112939	144	1031.1825035196	316.004725596128	0.509788635557268	184	1	0.00122752344789745	0.00122752344789745
mmu_dRNA_3T3_mion_1	ENSMUST00000112940	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112944	32	1236.33000972508	462.602355282746	0.5360453880002	265	1	0.00118948579739749	0.00118948579739749
mmu_dRNA_3T3_mion_1	ENSMUST00000112946	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112949	25	1852.12647573127	587.601635159939	0.53723838804744	349	1	0.000772350065525509	0.000772350065525509
mmu_dRNA_3T3_mion_1	ENSMUST00000112951	40	1814.58431385754	890.973601303441	0.566862925663054	175	1	0.000798213264459708	0.000798213264459708
mmu_dRNA_3T3_mion_1	ENSMUST00000112960	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112961	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112963	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112966	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112967	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112968	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112969	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112971	19	2087.59658502098	53.4499036809979	0.756086095964046	595	1	0.00207678840573727	0.00207678840573727
mmu_dRNA_3T3_mion_1	ENSMUST00000112974	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112976	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112978	13	797.958234413066	356.827751822287	0.615598758261347	284	1	0.00311591157618126	0.00311591157618126
mmu_dRNA_3T3_mion_1	ENSMUST00000112983	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112986	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112987	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112990	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112992	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112993	16	1589.58829533799	661.609415659078	0.578723284672374	526	1	0.00129160569550596	0.00129160569550596
mmu_dRNA_3T3_mion_1	ENSMUST00000112996	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000112999	60	575.54295993305	162.633081577558	0.518108767045011	165	1	0.00261886617705622	0.00261886617705622
mmu_dRNA_3T3_mion_1	ENSMUST00000113001	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113002	21	1699.93926259355	814.008889418856	0.545470752488685	326	1	0.000873458148780803	0.000873458148780803
mmu_dRNA_3T3_mion_1	ENSMUST00000113011	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113028	22	2732.39252881627	1080.44364712479	0.526804120206382	195	1	0.000438753457359171	0.000438753457359171
mmu_dRNA_3T3_mion_1	ENSMUST00000113035	63	1508.70566058945	590.176975901431	0.549333593083123	303	1	0.00101097326653524	0.00101097326653524
mmu_dRNA_3T3_mion_1	ENSMUST00000113037	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113038	61	1373.20864252323	660.401436596551	0.57045724069514	271	1	0.00120490520987725	0.00120490520987725
mmu_dRNA_3T3_mion_1	ENSMUST00000113039	58	1644.80603203218	836.722288593697	0.552884377536913	181	1	0.000844755331625376	0.000844755331625376
mmu_dRNA_3T3_mion_1	ENSMUST00000113041	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113042	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113043	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113045	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113059	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113060	10	1884.31985520902	39.1269572379668	0.715761629098548	257	1	0.0015474363131626	0.0015474363131626
mmu_dRNA_3T3_mion_1	ENSMUST00000113066	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113069	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113075	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113077	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113078	13	1168.84194612677	493.372935743134	0.55895304251293	236	1	0.00135857127443596	0.00135857127443596
mmu_dRNA_3T3_mion_1	ENSMUST00000113080	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113085	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113086	11	624.014769481339	108.306428113754	0.565598634364995	390	1	0.00556383064477798	0.00556383064477798
mmu_dRNA_3T3_mion_1	ENSMUST00000113092	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113097	248	1218.85532780881	404.602066704235	0.521739025295764	236	1	0.00110993815710794	0.00110993815710794
mmu_dRNA_3T3_mion_1	ENSMUST00000113099	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113102	23	1745.41466122386	344.190166772511	0.633710155653646	324	0	0.00121715250906029	0.00121715250906029
mmu_dRNA_3T3_mion_1	ENSMUST00000113110	16	770.754174876067	44.6162268686315	0.396280524284523	320	1	0.00145622266032193	0.00145622266032193
mmu_dRNA_3T3_mion_1	ENSMUST00000113112	41	624.768034237784	150.000907849421	0.500557323497093	198	1	0.0023484227993483	0.0023484227993483
mmu_dRNA_3T3_mion_1	ENSMUST00000113113	34	688.125741713282	120.962394551109	0.446578423596242	186	1	0.00160704916314089	0.00160704916314089
mmu_dRNA_3T3_mion_1	ENSMUST00000113115	104	823.467728608962	92.7829029163535	0.531445304935041	168	1	0.00173040183182833	0.00173040183182833
mmu_dRNA_3T3_mion_1	ENSMUST00000113117	12	2512.47488690919	278.944614430214	0.520969893861247	184	1	0.0004670660059206	0.0004670660059206
mmu_dRNA_3T3_mion_1	ENSMUST00000113119	18	2004.3567440237	1050.88461618383	0.576600461248808	331	1	0.000813834443891652	0.000813834443891652
mmu_dRNA_3T3_mion_1	ENSMUST00000113122	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113126	19	1199.85235996105	465.625140170382	0.547250274380088	397	1	0.00150553932510851	0.00150553932510851
mmu_dRNA_3T3_mion_1	ENSMUST00000113127	32	2315.72957935355	1282.31554786826	0.572911122700013	115	1	0.00060954014209126	0.00060954014209126
mmu_dRNA_3T3_mion_1	ENSMUST00000113130	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113132	20	1536.9585276497	722.73787590392	0.577628769490873	287	1	0.00109410469823633	0.00109410469823633
mmu_dRNA_3T3_mion_1	ENSMUST00000113134	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113135	27	1770.01295569961	633.771971168774	0.580056529239457	372	0	0.00098802581120572	0.00098802581120572
mmu_dRNA_3T3_mion_1	ENSMUST00000113136	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113137	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113138	21	1369.67806786937	211.209665923609	0.514155622373038	260	1	0.000953675016249488	0.000953675016249488
mmu_dRNA_3T3_mion_1	ENSMUST00000113139	16	1163.94505817655	290.454237362548	0.563687828362277	396	1	0.0016823299583102	0.0016823299583102
mmu_dRNA_3T3_mion_1	ENSMUST00000113142	14	1025.5163006674	225.356641717555	0.59272048447798	252	0	0.00188142928265486	0.00188142928265486
mmu_dRNA_3T3_mion_1	ENSMUST00000113144	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113145	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113146	26	2090.72928184669	360.228744372744	0.644515517146324	222	1	0.000970211322844081	0.000970211322844081
mmu_dRNA_3T3_mion_1	ENSMUST00000113147	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113155	38	1912.94396376396	1157.90795056097	0.631433913148421	290	1	0.00105562339525716	0.00105562339525716
mmu_dRNA_3T3_mion_1	ENSMUST00000113156	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113157	12	1684.14719230817	628.551986721668	0.528622882104644	361	1	0.00084755775493316	0.00084755775493316
mmu_dRNA_3T3_mion_1	ENSMUST00000113158	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113169	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113180	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113182	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113185	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113186	10	1474.64449210294	763.730864602942	0.602950794406896	309	1	0.00130278102477587	0.00130278102477587
mmu_dRNA_3T3_mion_1	ENSMUST00000113190	22	2840.17291629504	250.28202218975	0.646309198000251	269	1	0.000710698315541534	0.000710698315541534
mmu_dRNA_3T3_mion_1	ENSMUST00000113193	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113194	11	1618.74419285521	593.186448546984	0.526997609830986	304	1	0.000847430418517137	0.000847430418517137
mmu_dRNA_3T3_mion_1	ENSMUST00000113197	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113198	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113199	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113200	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113201	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113202	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113203	131	1276.78564899154	478.524448566965	0.516011322013502	207	1	0.000996614636223895	0.000996614636223895
mmu_dRNA_3T3_mion_1	ENSMUST00000113211	2286	496.40990427249	62.9527455294281	0.267413168886153	158	1	0.00107865017388938	0.00107865017388938
mmu_dRNA_3T3_mion_1	ENSMUST00000113215	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113229	79	1443.92077195654	668.089141482322	0.544417671227225	228	1	0.000982788499051894	0.000982788499051894
mmu_dRNA_3T3_mion_1	ENSMUST00000113230	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113231	101	1092.43705559494	97.4356817194365	0.514052202983775	235	1	0.00123371645894336	0.00123371645894336
mmu_dRNA_3T3_mion_1	ENSMUST00000113232	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113233	96	1003.51006095557	130.830950618394	0.512318313591748	196	1	0.0013009346811158	0.0013009346811158
mmu_dRNA_3T3_mion_1	ENSMUST00000113234	23	1421.88443617839	603.343360610247	0.554900353401318	308	1	0.0011192255509496	0.0011192255509496
mmu_dRNA_3T3_mion_1	ENSMUST00000113235	17	974.445502775223	493.263364673635	0.596328425511989	284	1	0.0021395770844956	0.0021395770844956
mmu_dRNA_3T3_mion_1	ENSMUST00000113237	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113239	14	1457.92701932297	552.918620519453	0.530235791407987	263	1	0.000944599548280307	0.000944599548280307
mmu_dRNA_3T3_mion_1	ENSMUST00000113245	40	1101.79677234096	219.710289495658	0.530249408739376	266	1	0.00135055466651806	0.00135055466651806
mmu_dRNA_3T3_mion_1	ENSMUST00000113248	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113249	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113252	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113262	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113263	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113265	60	1828.34992074357	1026.87985025648	0.551424846542816	121	1	0.000719993503633484	0.000719993503633484
mmu_dRNA_3T3_mion_1	ENSMUST00000113266	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113268	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113277	28	1172.23566518392	588.83466215639	0.580971768379066	244	1	0.00149366599416835	0.00149366599416835
mmu_dRNA_3T3_mion_1	ENSMUST00000113278	206	1467.61659126981	500.067107076801	0.519311008629018	236	1	0.000877178184622093	0.000877178184622093
mmu_dRNA_3T3_mion_1	ENSMUST00000113280	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113286	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113287	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113288	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113290	11	2246.97386193152	56.8394126167724	0.663133858291709	672	1	0.00124988624767129	0.00124988624767129
mmu_dRNA_3T3_mion_1	ENSMUST00000113296	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113300	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113301	387	590.285533931957	60.4809083942157	0.305900810656498	210	1	0.00115890886653014	0.00115890886653014
mmu_dRNA_3T3_mion_1	ENSMUST00000113302	533	600.193827101472	61.85728623993	0.335482362460001	177	1	0.00119295443473522	0.00119295443473522
mmu_dRNA_3T3_mion_1	ENSMUST00000113304	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113309	13	2466.70671406194	55.2697558452565	0.718483572491734	642	1	0.0013986853632678	0.0013986853632678
mmu_dRNA_3T3_mion_1	ENSMUST00000113310	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113312	11	1969.78384600182	136.428120690722	0.69702834219088	675	1	0.00177685161672625	0.00177685161672625
mmu_dRNA_3T3_mion_1	ENSMUST00000113320	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113322	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113326	11	2019.40411136391	339.252834829385	0.700790159960812	304	1	0.00136535528752727	0.00136535528752727
mmu_dRNA_3T3_mion_1	ENSMUST00000113331	13	1491.77503656602	522.384992413006	0.528701115324388	415	1	0.00104181075390039	0.00104181075390039
mmu_dRNA_3T3_mion_1	ENSMUST00000113332	10	1651.35062277776	901.931214991443	0.614430019624982	430	1	0.00130475465396784	0.00130475465396784
mmu_dRNA_3T3_mion_1	ENSMUST00000113334	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113335	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113337	63	2198.61640853394	1073.8372478374	0.539024066397629	178	1	0.000578690067239683	0.000578690067239683
mmu_dRNA_3T3_mion_1	ENSMUST00000113338	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113348	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113350	15	572.836428706402	187.468621142218	0.572069210426844	244	1	0.004065323552094	0.004065323552094
mmu_dRNA_3T3_mion_1	ENSMUST00000113352	41	969.97683022523	377.168070276934	0.565152094236033	296	1	0.00192833725447658	0.00192833725447658
mmu_dRNA_3T3_mion_1	ENSMUST00000113360	112	2001.21982803858	999.508568236356	0.544792118320398	226	1	0.000674169192690572	0.000674169192690572
mmu_dRNA_3T3_mion_1	ENSMUST00000113365	20	862.110713202519	728.330156813968	0.688692614903054	181	1	0.00324801698049278	0.00324801698049278
mmu_dRNA_3T3_mion_1	ENSMUST00000113369	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113373	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113377	13	3598.64562317878	386.509273045241	0.764795165761097	319	1	0.000991452634623294	0.000991452634623294
mmu_dRNA_3T3_mion_1	ENSMUST00000113388	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113395	49	507.767815370242	78.5793337445635	0.482715362750169	201	1	0.00304194772572007	0.00304194772572007
mmu_dRNA_3T3_mion_1	ENSMUST00000113400	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113415	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113422	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113423	74	942.336350697717	26.3039155963052	0.378130957092755	351	1	0.00102827367917701	0.00102827367917701
mmu_dRNA_3T3_mion_1	ENSMUST00000113426	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113428	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113429	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113430	28	750.026749895416	155.122426161619	0.484993011381328	166	1	0.00161246248321374	0.00161246248321374
mmu_dRNA_3T3_mion_1	ENSMUST00000113438	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113444	24	1096.42781358837	388.689389845615	0.520798518915798	242	1	0.00127196807640324	0.00127196807640324
mmu_dRNA_3T3_mion_1	ENSMUST00000113446	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113447	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113449	39	2102.57596266585	1066.60263152624	0.550154671947797	261	1	0.000664097665112874	0.000664097665112874
mmu_dRNA_3T3_mion_1	ENSMUST00000113460	10	3429.3844205044	1659.34735055477	0.530586121488089	711	1	0.000415804406835553	0.000415804406835553
mmu_dRNA_3T3_mion_1	ENSMUST00000113462	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113480	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113481	24	2096.21403332859	1668.97228140039	0.689269109468931	382	1	0.00129401508639818	0.00129401508639818
mmu_dRNA_3T3_mion_1	ENSMUST00000113482	66	1428.16876639715	769.179124228567	0.566736859962909	187	1	0.00105389872362324	0.00105389872362324
mmu_dRNA_3T3_mion_1	ENSMUST00000113487	79	1873.49860874574	677.571456085721	0.532750296397593	240	1	0.000698000761661103	0.000698000761661103
mmu_dRNA_3T3_mion_1	ENSMUST00000113488	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113489	62	956.362313667161	468.668863188384	0.535939466105449	198	1	0.00152287536412573	0.00152287536412573
mmu_dRNA_3T3_mion_1	ENSMUST00000113493	11	2708.03076295603	878.304769911097	0.58062609864148	299	1	0.000574715364023755	0.000574715364023755
mmu_dRNA_3T3_mion_1	ENSMUST00000113495	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113498	289	1936.52807166824	1079.60677034719	0.555989425290174	125	1	0.000691238867018164	0.000691238867018164
mmu_dRNA_3T3_mion_1	ENSMUST00000113501	12	1495.12811916896	319.350117930105	0.595761899692557	357	0	0.00129492414275575	0.00129492414275575
mmu_dRNA_3T3_mion_1	ENSMUST00000113504	18	1109.24300633283	210.771114285711	0.536430293743708	310	1	0.0014478361079709	0.0014478361079709
mmu_dRNA_3T3_mion_1	ENSMUST00000113506	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113507	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113512	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113513	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113514	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113515	17	1338.42873856276	238.20496951724	0.504995244236178	240	1	0.000928765403956006	0.000928765403956006
mmu_dRNA_3T3_mion_1	ENSMUST00000113523	47	1949.40536521985	1039.50244619607	0.598253088247741	282	1	0.000893081735308145	0.000893081735308145
mmu_dRNA_3T3_mion_1	ENSMUST00000113532	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113533	77	1374.37554072222	57.5906432567634	0.693508415900623	221	1	0.00196183484830862	0.00196183484830862
mmu_dRNA_3T3_mion_1	ENSMUST00000113534	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113535	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113536	60	1571.46580833643	509.587267851638	0.54001978767352	235	1	0.000878441150310915	0.000878441150310915
mmu_dRNA_3T3_mion_1	ENSMUST00000113539	12	2505.92491429907	262.87253697142	0.692293471422572	538	1	0.00114325998034546	0.00114325998034546
mmu_dRNA_3T3_mion_1	ENSMUST00000113542	NA	NA	NA	NA	NA	0	NA	NA
mmu_dRNA_3T3_mion_1	ENSMUST00000113543	25	1293.41800813894	256.431941513817	0.547589177199618	355	1	0.00128980939764256	0.00128980939764256
