transcript,name,gene,n_readlength,maxmean_readlength,sigma_readlength,prop_readlength,min_readlength,n_polyA,maxmean_polyA,sigma_polyA,prop_polyA,min_polyA,t5,transcript_id,hist5p_0,hist5p_1,hist5p_2,hist5p_3,hist5p_4,hist5p_5,hist5p_6,hist5p_7,hist5p_8,hist5p_9,hist3p_0,hist3p_1,hist3p_2,hist3p_3,hist3p_4,hist3p_5,hist3p_6,hist3p_7,hist3p_8,hist3p_9
ENSMUST00000118229,Repin1,ENSMUSG00000052751,73.0,1773.6992776154,893.349558700231,0.553563005259908,215.0,51.0,148.217437453454,70.249885383371,0.5603236933636,18.45,0.13364821367848001,ENSMUST00000118229,0.0821917808219178,0.0136986301369863,0.0684931506849315,0.0684931506849315,0.0136986301369863,0.0821917808219178,0.1095890410958904,0.2191780821917808,0.2328767123287671,0.1095890410958904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSMUST00000009411,Zfp212,ENSMUSG00000052763,60.0,1632.22004346305,625.028894496396,0.523722615816211,204.0,39.0,172.320468965055,62.5018381554015,0.535575981939001,9.48,0.10238271062289001,ENSMUST00000009411,0.0333333333333333,0.0333333333333333,0.1166666666666666,0.1,0.0666666666666666,0.0666666666666666,0.15,0.2166666666666666,0.1833333333333333,0.0333333333333333,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666666668
ENSMUST00000064848,Nup107,ENSMUSG00000052798,136.0,1885.49766779805,932.020149243211,0.553737134147901,204.0,94.0,174.594489490473,63.5547965844834,0.524666072599341,12.03,5.5649354698784199,ENSMUST00000064848,0.1176470588235294,0.0147058823529411,0.0147058823529411,0.0514705882352941,0.125,0.0808823529411764,0.0808823529411764,0.2058823529411764,0.1911764705882352,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSMUST00000064922,Junb,ENSMUSG00000052837,247.0,1413.57131184664,464.017781768613,0.499444422015042,101.0,181.0,145.334851988538,69.6158461568174,0.512548213019347,3.1,0.1,ENSMUST00000064922,0.242914979757085,0.0526315789473684,0.0364372469635627,0.0647773279352226,0.1012145748987854,0.1538461538461538,0.1821862348178137,0.0404858299595141,0.117408906882591,0.0080971659919028,0.0,0.0,0.0080971659919028,0.0040485829959514,0.0040485829959514,0.020242914979757,0.0,0.0080971659919028,0.0040485829959514,0.951417004048583
ENSMUST00000037915,Msl1,ENSMUSG00000052915,103.0,1232.72805576776,795.433300453901,0.601760905448214,188.0,63.0,151.676820215956,73.3477017521075,0.548294604552312,4.63,1.2774472903996901,ENSMUST00000037915,0.0693069306930693,0.0198019801980198,0.0495049504950495,0.0594059405940594,0.0792079207920792,0.0396039603960396,0.0198019801980198,0.0297029702970297,0.3465346534653465,0.2871287128712871,0.0,0.0,0.0,0.0594059405940594,0.0099009900990099,0.1782178217821782,0.0297029702970297,0.0099009900990099,0.0099009900990099,0.7029702970297029
ENSMUST00000065086,Gas1,ENSMUSG00000052957,1933.0,1448.92355308568,718.007199621599,0.53420258325437,155.0,1275.0,156.596640083719,64.9547747795906,0.491573733807857,1.24,0.1,ENSMUST00000065086,0.0470770822555613,0.0139679255043973,0.0222452146921883,0.0465597516813243,0.1381272633212623,0.0682876357992757,0.1220900155199172,0.1660631143300569,0.2866011381272633,0.0889808587687532,0.0,0.0005173305742369,0.0005173305742369,0.0056906363166063,0.0108639420589756,0.0015519917227108,0.0025866528711846,0.0020693222969477,0.0434557682359027,0.9327470253491982
ENSMUST00000102746,Uba2,ENSMUSG00000052997,696.0,1482.78164658851,787.104958643915,0.565754116621681,159.0,486.0,160.556483262977,73.983737466082,0.513735951902473,4.21,5.2243418776478299,ENSMUST00000102746,0.0962643678160919,0.0172413793103448,0.0272988505747126,0.0560344827586206,0.050287356321839,0.0847701149425287,0.1566091954022988,0.1551724137931034,0.2370689655172413,0.1192528735632183,0.0,0.0,0.0,0.0,0.0014367816091954,0.0028735632183908,0.0,0.0,0.0014367816091954,0.9942528735632185
ENSMUST00000204436,Krcc1,ENSMUSG00000053012,105.0,1730.87392899763,73.3266757732315,0.72011798373004,242.0,60.0,147.186549301588,62.2346409834017,0.512746534989304,11.26,--,ENSMUST00000204436,0.3142857142857143,0.0285714285714285,0.0380952380952381,0.0,0.0952380952380952,0.1333333333333333,0.0952380952380952,0.1523809523809524,0.1238095238095238,0.019047619047619,0.0,0.0,0.0,0.0,0.0095238095238095,0.0095238095238095,0.0,0.0,0.0095238095238095,0.9714285714285714
ENSMUST00000065353,Yap1,ENSMUSG00000053110,214.0,1232.06677451147,689.979374677314,0.581434038405685,174.0,144.0,159.907340924285,64.3346091949333,0.514578676513037,3.15,2.3697515740771,ENSMUST00000065353,0.0235849056603773,0.0188679245283018,0.0377358490566037,0.0330188679245283,0.070754716981132,0.0613207547169811,0.0613207547169811,0.1037735849056603,0.410377358490566,0.1792452830188679,0.0,0.0,0.0047169811320754,0.0094339622641509,0.0047169811320754,0.0330188679245283,0.1084905660377358,0.0,0.0660377358490566,0.7735849056603774
ENSMUST00000054002,Socs3,ENSMUSG00000053113,142.0,1697.05900435599,825.822349730039,0.553097183627149,127.0,88.0,147.630784522876,48.8382089275553,0.506320837171757,11.81,0.1,ENSMUST00000054002,0.176056338028169,0.0422535211267605,0.0352112676056338,0.0352112676056338,0.0352112676056338,0.1338028169014084,0.0774647887323943,0.1690140845070422,0.1901408450704225,0.1056338028169014,0.0,0.0140845070422535,0.0,0.0,0.0,0.028169014084507,0.0,0.0140845070422535,0.0,0.943661971830986
ENSMUST00000059462,Chmp3,ENSMUSG00000053119,475.0,1265.2090641881,637.569603731886,0.567259198860136,179.0,340.0,146.711524359388,61.0770270884087,0.510127605694273,9.57,8.8488399973328598,ENSMUST00000059462,0.1726315789473684,0.1873684210526315,0.1642105263157894,0.1747368421052631,0.08,0.0357894736842105,0.0421052631578947,0.0673684210526315,0.0547368421052631,0.0210526315789473,0.0,0.0,0.0,0.0,0.6294736842105263,0.0,0.0021052631578947,0.0,0.0021052631578947,0.3663157894736842
ENSMUST00000111171,Pom121,ENSMUSG00000053293,225.0,1685.66648631747,923.632894496611,0.564838603976936,272.0,156.0,158.051459180515,81.5618042867111,0.512808659348656,4.89,0.64620174042287704,ENSMUST00000111171,0.0,0.0,0.0226244343891402,0.0090497737556561,0.0271493212669683,0.0542986425339366,0.1085972850678733,0.2262443438914027,0.3529411764705882,0.1990950226244343,0.0,0.0,0.0,0.004524886877828,0.0,0.0,0.004524886877828,0.0,0.0769230769230769,0.9140271493212668
ENSMUST00000004990,Mapk14,ENSMUSG00000053436,159.0,1351.96055794475,624.069125492846,0.523387445455542,172.0,103.0,186.650393096668,67.2024953021015,0.534426868421919,21.42,1.82165357902738,ENSMUST00000004990,0.0125786163522012,0.0,0.0062893081761006,0.0125786163522012,0.0691823899371069,0.1132075471698113,0.1446540880503144,0.1886792452830188,0.3081761006289308,0.1446540880503144,0.0,0.0,0.0,0.0,0.0062893081761006,0.0062893081761006,0.0,0.0,0.0062893081761006,0.981132075471698
ENSMUST00000065865,Thoc7,ENSMUSG00000053453,353.0,990.370442995909,96.791767883759,0.516244971633582,203.0,248.0,143.983526252792,64.6917737883775,0.521299424012526,13.18,7.6894702824037697,ENSMUST00000065865,0.5439093484419264,0.0566572237960339,0.0424929178470254,0.0679886685552408,0.0821529745042493,0.1189801699716713,0.0594900849858356,0.0113314447592068,0.0169971671388102,0.0,0.0,0.0,0.0,0.0028328611898017,0.0028328611898017,0.0,0.0,0.0,0.0453257790368272,0.9490084985835694
ENSMUST00000065927,Tnfaip6,ENSMUSG00000053475,114.0,1663.29939520234,92.144185788629,0.750700473191908,191.0,75.0,182.153458262214,66.9600443880103,0.49492365424351,5.76,0.60999374712074605,ENSMUST00000065927,0.2543859649122807,0.0350877192982456,0.0526315789473684,0.0614035087719298,0.0350877192982456,0.0701754385964912,0.1140350877192982,0.1403508771929824,0.1929824561403508,0.043859649122807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175438596491228,0.0614035087719298,0.9210526315789472
ENSMUST00000066039,Cstf2t,ENSMUSG00000053536,348.0,1456.38260697005,679.629260101374,0.520131108345302,88.0,230.0,146.004478291556,65.0109473051913,0.518736737150378,6.32,0.32489044756636798,ENSMUST00000066039,0.0201149425287356,0.0028735632183908,0.0086206896551724,0.0258620689655172,0.1494252873563218,0.1063218390804597,0.2270114942528735,0.3074712643678161,0.1522988505747126,0.0,0.0,0.0,0.0028735632183908,0.0057471264367816,0.0086206896551724,0.0,0.0057471264367816,0.0,0.9626436781609196,0.014367816091954
ENSMUST00000066052,3110082I17Rik,ENSMUSG00000053553,60.0,1145.93131980081,406.665776208557,0.563409554462295,244.0,36.0,149.486697386686,56.8556954787132,0.54301628418806,24.92,6.2974570623791504,ENSMUST00000066052,0.2,0.05,0.0666666666666666,0.0666666666666666,0.0166666666666666,0.05,0.1833333333333333,0.1166666666666666,0.2333333333333333,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0166666666666666,0.0,0.95
ENSMUST00000110851,Zfand2a,ENSMUSG00000053581,116.0,1328.99656469998,759.369521710087,0.578138430908742,176.0,89.0,165.936726197961,58.3173926344141,0.492651608206034,3.83,0.54289713687700303,ENSMUST00000110851,0.0258620689655172,0.0086206896551724,0.043103448275862,0.0517241379310344,0.0517241379310344,0.0603448275862069,0.1034482758620689,0.2241379310344827,0.2327586206896551,0.1982758620689655,0.0,0.0,0.0,0.0086206896551724,0.0086206896551724,0.0258620689655172,0.0,0.0086206896551724,0.0,0.9482758620689656
ENSMUST00000066134,Rpia,ENSMUSG00000053604,124.0,1279.1170261877,466.102745134737,0.556038456241575,298.0,86.0,165.541313702998,69.5150328602305,0.533947163724143,27.67,2.4232024514765298,ENSMUST00000066134,0.0725806451612903,0.1612903225806451,0.0483870967741935,0.0887096774193548,0.0967741935483871,0.0403225806451612,0.1451612903225806,0.1532258064516129,0.1935483870967742,0.0,0.0,0.0,0.0,0.0080645161290322,0.0,0.0,0.064516129032258,0.0161290322580645,0.0,0.9112903225806452
ENSMUST00000081619,Sh3pxd2a,ENSMUSG00000053617,756.0,1333.68751044955,633.238801093292,0.525358953107015,175.0,517.0,172.611760613913,70.5847243195904,0.502587911987005,3.14,1.14971723895991,ENSMUST00000081619,0.0,0.0039682539682539,0.0066137566137566,0.0304232804232804,0.0978835978835978,0.0185185185185185,0.0092592592592592,0.0343915343915343,0.2632275132275132,0.5357142857142857,0.0,0.0,0.0,0.0026455026455026,0.0052910052910052,0.1455026455026455,0.0092592592592592,0.0026455026455026,0.0013227513227513,0.8333333333333334
ENSMUST00000136432,BC048403,ENSMUSG00000053684,27.0,1357.29706663439,514.389664181187,0.537177760555631,266.0,14.0,161.9116943762,60.5294419440259,0.554262479637579,19.34,0.78238549895974996,ENSMUST00000136432,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.1481481481481481,0.2592592592592592,0.1481481481481481,0.2592592592592592,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.9629629629629628
ENSMUST00000172306,Dusp7,ENSMUSG00000053716,267.0,1541.29370132883,714.46182907608,0.536029363957666,215.0,180.0,153.204405112714,64.4729386413101,0.511889585765999,5.23,0.24642743705593501,ENSMUST00000172306,0.0639097744360902,0.0338345864661654,0.0676691729323308,0.0639097744360902,0.093984962406015,0.1052631578947368,0.1090225563909774,0.1428571428571428,0.2556390977443609,0.0639097744360902,0.0,0.0,0.0,0.0,0.0,0.0075187969924812,0.18796992481203,0.0,0.0037593984962406,0.8007518796992481
ENSMUST00000066379,Chchd3,ENSMUSG00000053768,633.0,1170.60135074434,300.78678545863,0.535808026185051,169.0,427.0,124.202335593536,58.669762588071,0.518734360186235,3.71,12.1250313174934,ENSMUST00000066379,0.1406003159557662,0.0252764612954186,0.1753554502369668,0.1406003159557662,0.0900473933649289,0.1042654028436018,0.1263823064770932,0.1026856240126382,0.0853080568720379,0.0094786729857819,0.0,0.0,0.0015797788309636,0.0,0.0,0.0,0.0,0.1927330173775671,0.0015797788309636,0.8041074249605056
ENSMUST00000131384,Grwd1,ENSMUSG00000053801,200.0,1983.5022311185,95.131932571484,0.768987406513973,160.0,155.0,153.565189696564,58.651751719019,0.540912656148817,20.74,1.1247558796057899,ENSMUST00000131384,0.24,0.03,0.035,0.065,0.055,0.12,0.08,0.125,0.175,0.075,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.99
ENSMUST00000066496,Nudcd3,ENSMUSG00000053838,384.0,1634.52547301711,830.171778654625,0.543700702758766,167.0,255.0,137.413419506455,66.5865560469247,0.528037105033286,4.45,2.9482243805871202,ENSMUST00000066496,0.015625,0.0208333333333333,0.0390625,0.0651041666666666,0.1015625,0.0755208333333333,0.1432291666666666,0.2083333333333333,0.3229166666666667,0.0078125,0.0,0.0026041666666666,0.0,0.0026041666666666,0.0,0.0,0.0026041666666666,0.0026041666666666,0.03125,0.9583333333333334
ENSMUST00000046425,Txlna,ENSMUSG00000053841,312.0,1671.07546398906,864.345511714606,0.556994942019247,195.0,210.0,176.356141221698,75.3117068953325,0.50407550138411,2.96,1.1458637112915599,ENSMUST00000046425,0.016025641025641,0.0448717948717948,0.0737179487179487,0.0576923076923076,0.1346153846153846,0.0833333333333333,0.1153846153846153,0.1089743589743589,0.1987179487179487,0.1666666666666666,0.0,0.0,0.0032051282051282,0.0,0.0064102564102564,0.1923076923076923,0.0,0.1089743589743589,0.0032051282051282,0.6858974358974359
ENSMUST00000059472,Mat2a,ENSMUSG00000053907,415.0,1784.56451009537,826.713695262188,0.543673810353204,147.0,291.0,196.68295247921,86.7561456869604,0.506569408257571,1.65,0.1,ENSMUST00000059472,0.1361386138613861,0.047029702970297,0.042079207920792,0.0594059405940594,0.0668316831683168,0.0717821782178217,0.0891089108910891,0.1608910891089109,0.2178217821782178,0.1089108910891089,0.0,0.0049504950495049,0.0,0.0,0.0099009900990099,0.0049504950495049,0.0049504950495049,0.0024752475247524,0.0049504950495049,0.9678217821782178
ENSMUST00000029773,Cnn3,ENSMUSG00000053931,1633.0,1421.71862196415,543.150858680773,0.529579736392702,145.0,1108.0,143.954779687588,64.2336301958181,0.504546402513232,2.68,4.2626928737052099,ENSMUST00000029773,0.1690140845070422,0.0569503980404164,0.0526638089406001,0.0857317819963257,0.0887936313533374,0.1120636864666258,0.153704837721984,0.1653398652786283,0.1028781383955909,0.0128597672994488,0.0,0.0,0.0,0.0012247397428046,0.0006123698714023,0.0006123698714023,0.0012247397428046,0.0036742192284139,0.4451928965094917,0.5474586650336803
ENSMUST00000106429,1810037I17Rik,ENSMUSG00000054091,564.0,599.36442468646,124.13048079312,0.410907375845663,106.0,399.0,163.674842464352,70.8740308383491,0.516539965843631,16.76,8.1994705199688696,ENSMUST00000106429,0.0035460992907801,0.3776595744680851,0.3581560283687943,0.0975177304964539,0.0975177304964539,0.0425531914893617,0.0177304964539007,0.0035460992907801,0.00177304964539,0.0,0.0,0.0,0.0,0.0,0.0035460992907801,0.0141843971631205,0.9095744680851064,0.00177304964539,0.0053191489361702,0.0656028368794326
ENSMUST00000096482,Skp2,ENSMUSG00000054115,84.0,2201.52055947372,798.887487219566,0.547940637035385,186.0,57.0,171.735419456272,81.833068878372,0.526269129597469,7.3,0.71863852967131903,ENSMUST00000096482,0.119047619047619,0.0357142857142857,0.1309523809523809,0.0595238095238095,0.0476190476190476,0.1071428571428571,0.0952380952380952,0.119047619047619,0.1904761904761904,0.0952380952380952,0.0,0.0119047619047619,0.0,0.0,0.0,0.0119047619047619,0.0,0.0,0.0,0.9761904761904762
ENSMUST00000067215,Arfgap3,ENSMUSG00000054277,130.0,1636.92658613492,779.529950367773,0.546176163131587,153.0,82.0,164.04342007138,67.3097057995765,0.527476727507117,22.97,3.1207479079165501,ENSMUST00000067215,0.1153846153846153,0.0384615384615384,0.0307692307692307,0.0846153846153846,0.0692307692307692,0.0538461538461538,0.0846153846153846,0.1615384615384615,0.3,0.0615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076923076923076,0.9923076923076924
ENSMUST00000161592,Eapp,ENSMUSG00000054302,400.0,549.336520511167,405.189910570588,0.649622074539033,133.0,255.0,142.786197420079,73.5142124462298,0.536564581009894,2.07,3.7418003523441499,ENSMUST00000161592,0.375,0.1944444444444444,0.0277777777777777,0.0138888888888888,0.0694444444444444,0.0694444444444444,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0416666666666666,0.0138888888888888,0.3611111111111111,0.0,0.0
